date,0,1,2,3,4,5,6,7,8,9
2011-05-05,1.0064689016321129,1.008870622377579,0.9987700410754455,1.0008987772971836,0.9985338136612855,0.999253706407831,1.0001776774032665,0.9981871313389591,0.9983320317996881,1.000878784923517
2011-05-06,1.0165643158220556,1.0104112663737768,1.00034076495491,1.0013876093967897,0.9994953370053647,1.0035748552950028,1.0004802758378768,1.0019952332000504,1.0041274844252592,1.0100454074172935
2011-05-09,1.0227093505463685,1.0188160213095578,1.0082768405216103,1.0084300994564404,1.0082781611511824,1.0127096473654538,1.0070447253713273,1.0100516937865927,1.0140223929682686,1.0182440042568728
2011-05-10,1.0218314884428954,1.0257156766424236,1.011684167729616,1.012440281011031,1.0099333279037572,1.0185985332554572,1.0132198993812311,1.015818772472995,1.0248577108715453,1.0258868342203926
2011-05-11,1.0170032468737922,1.034257056812077,1.0013160847298601,1.0118765041839706,1.012935508417053,1.0174150675196607,1.0145264356962183,1.0164271243588425,1.0278452175827706,1.0300350840375703
2011-05-12,0.9832055558900711,1.0213494471333735,0.9896621983306729,0.9982794839171415,0.9955524233575851,1.0049664509478442,0.9976946090245952,1.001662076911462,1.0139773133486858,1.0149465372491628
2011-05-13,0.9845223490452808,1.0359039221939774,0.9971675508668394,1.0076863391893462,0.9990796437428213,1.0066653710914506,1.0051381372640371,1.0081177588892072,1.0227937676833636,1.023409320946306
2011-05-16,0.9919841769248037,1.025492134513707,0.9933760354345275,1.0044286996313667,0.9958662633984966,1.004600884323435,1.0014127108177266,1.006821483229561,1.0189531464101642,1.0175071399440645
2011-05-17,1.0196368331842118,0.9944807747347044,0.9890510449218187,1.0029377944126416,0.98712007178356,0.9988225338640098,0.9962799930194547,0.999134519995795,1.0084122108455582,1.009901927161731
2011-05-18,1.018320040029002,1.00024276504875,0.9926461618092501,1.0090171743494112,0.9880108984531261,1.0024419493770822,1.0015447877415058,1.0033265909247702,1.016147125954822,1.0171586435253812
2011-05-19,1.0051521084769028,0.9960993464104216,0.9781065673364302,1.0021682445901103,0.9821061122814118,0.9926558161162302,0.9949119281635929,0.9966329401522005,1.0127362239875946,1.0075724390534186
2011-05-20,0.9959345563904335,0.9887710562663016,0.9774096656900746,0.9945368686589883,0.9727971882660598,0.9885770384822964,0.9930086182684061,0.9935350120848376,1.008430436840024,1.0089260227246204
2011-05-23,0.9458964164924566,0.9533813248516643,0.9398402671777697,0.9548202943411297,0.9363385241248934,0.9481467501319738,0.9563627293222234,0.9541689233038755,0.97090212093153,0.9721062877743407
2011-05-24,0.9458964164924566,0.9484818228134779,0.9436839829313998,0.9518654399250593,0.9339344122924234,0.9469378254936752,0.9543417842436097,0.9550137237254266,0.967514669089982,0.9701119528423119
2011-05-25,0.9068315528878957,0.8995939314367793,0.9305645027545741,0.9367791449802599,0.919729971048276,0.9352291617660422,0.943464420392276,0.9441391948832069,0.9551684379073261,0.9620439199492835
2011-05-26,0.8962972076462165,0.8899686993004973,0.921241522291617,0.9305710399863539,0.9068400933168301,0.9255329925003228,0.9362159904336416,0.9390258663898121,0.9400532476194929,0.952714593967637
2011-05-27,0.8791788966284876,0.8672467130331276,0.8959556583475485,0.9020758672482951,0.8775530942638963,0.8972770209801675,0.9063610218850668,0.90521134996555,0.9082946584796352,0.9238819824399398
2011-05-30,0.8585491371968654,0.8475857638100093,0.8883286494660761,0.8901826696033445,0.8603800217922565,0.8821670622672354,0.8904962375054644,0.8845992172144758,0.8914827793198549,0.9064921732694918
2011-05-31,0.8752285171628578,0.8459672543373179,0.9035232676867987,0.9053840837330688,0.877500470910933,0.8991532285450649,0.9074854998005772,0.9036975207581185,0.9120976190530125,0.9233453561334983
2011-06-01,0.9625757964584488,0.8228101173258991,0.9127975529785494,0.910939374469347,0.8854797340554534,0.9054257902150566,0.9173001713166014,0.9139496295255856,0.9227707746967776,0.9321936268894482
2011-06-02,0.959942210148029,0.8109197560337351,0.8974052850370932,0.8927503750495488,0.8725538503305252,0.8909520649750062,0.9032152421819144,0.9007330798713986,0.9138068613358914,0.9171735778805123
2011-06-03,0.9713544174931817,0.8201386665820514,0.9068105624081149,0.9064173954092656,0.8850734271624109,0.9025461847569349,0.9173965713983692,0.9169726416877275,0.9257836128220945,0.9179779899750772
2011-06-07,0.9832055558900707,0.8233657980268085,0.9113580077590009,0.9136040412248643,0.8939457311080717,0.9092469248686107,0.9263331264691532,0.9260098691779584,0.9345660310941799,0.9292920496520509
2011-06-08,0.9608200722515023,0.8326309945695013,0.907890586576691,0.9187646310841089,0.89681272223112,0.9086483245595538,0.9319350041092584,0.9313983871828309,0.9406165762077445,0.9331614233622005
2011-06-09,0.9388735196646704,0.8191701010420784,0.8896813747696836,0.901243959380409,0.8772739730820562,0.887897402578877,0.910076604062006,0.9099704120176492,0.9153951197197754,0.9098668012188702
2011-06-10,0.9151712428708919,0.823534555746859,0.8866222651509912,0.9003200323989444,0.8769121460943752,0.886695389388118,0.9102524455794485,0.9109672196279135,0.9191076103987976,0.9089836757376741
2011-06-13,0.8949804144910064,0.8221348596532574,0.8851062481682471,0.8947549291349592,0.8722577864780017,0.8847110465340867,0.9068190584644779,0.9059912103342305,0.9180828001570672,0.9073982384861913
2011-06-14,0.912098725508735,0.8405081420355227,0.8975293321154724,0.9076553955520723,0.8847224286988816,0.8960876544900357,0.9162076519020429,0.9186137486461229,0.9327485169935444,0.9189170714559585
2011-06-15,0.9116597944569986,0.8302932917439175,0.8865755512540342,0.8989563892332906,0.8743223624510982,0.8888753691982434,0.905219960001653,0.9119697653739974,0.9250553848908395,0.9150366639946003
2011-06-16,0.8822514139906437,0.8150410823446265,0.8691354437864456,0.8784356236493545,0.8554627373015973,0.8647481551031874,0.8800006502237117,0.8897078348500398,0.9046588844720131,0.8894496542414928
2011-06-17,0.9353620712507772,0.7892869338621968,0.8598867413508663,0.8680932823531392,0.8434869422752918,0.8519755189421881,0.8665447915731755,0.8764095863789617,0.8900673838320077,0.8759417213805732
2011-06-20,0.8765453103180675,0.7664932218812106,0.8519794913092855,0.8561776052873822,0.8336978420074302,0.8395361129229376,0.8554345749525062,0.865129543521494,0.878738752279612,0.8662084588430836
