date,0,1,2,3,4,5,6,7,8,9
2011-05-05,0.006468901632112782,0.008870622377578855,-0.0012299589245544596,0.0008987772971834661,-0.0014661863387145325,-0.0007462935921690407,0.0001776774032663563,-0.0018128686610409074,-0.0016679682003118935,0.0008787849235168997
2011-05-06,0.01003052769297863,0.0015270976892627353,0.0015726581844337506,0.000488393142937138,0.0009629351864948177,0.004324376141376263,0.00030254467925727724,0.0038150179876423884,0.005805135406828255,0.00915857407695686
2011-05-09,0.006044905008635526,0.008318152435042192,0.007933372151496698,0.0070327313755089715,0.008787258750133198,0.00910225283371191,0.006561298300411744,0.008040418077451816,0.009854235340120088,0.008117057688072915
2011-05-10,-0.0008583690987122861,0.00677222892902396,0.003379356810618628,0.003976657932713623,0.0016415775094098528,0.005814979550479604,0.006131975923538979,0.005709686664434166,0.010685481877337422,0.007505892430073935
2011-05-11,-0.004725085910653015,0.008327239569558609,-0.010248339679984952,-0.0005568494632566257,0.002972652184404234,-0.0011618569015744429,0.0012894893949328967,0.000598878365248634,0.002915045356574053,0.0040435744750833
2011-05-12,-0.033232628398791486,-0.012480078906581538,-0.011638569056174886,-0.013437430566484387,-0.01716109753782158,-0.012235533922418385,-0.01659082117468158,-0.014526420137296436,-0.013492210691701811,-0.014648575589544799
2011-05-13,0.001339285714285543,0.01425024030849964,0.007583751858792009,0.009423067811924923,0.00354297805166337,0.001690524237902613,0.007460728134753847,0.006444969942009493,0.008694922675894334,0.00833815712114272
2011-05-16,0.007579135086937194,-0.010050920222619664,-0.003802285211764067,-0.003232791228072185,-0.003216340523450656,-0.002050817309606212,-0.003706382544046094,-0.0012858375405215838,-0.0037550299919195673,-0.005767175343667996
2011-05-17,0.027876106194690164,-0.03024046575813888,-0.004353830129208758,-0.0014843315600920892,-0.008782496140685936,-0.005751886694104202,-0.005125476981494237,-0.00763488201414686,-0.010344867771145627,-0.007474358148240157
2011-05-18,-0.00129143349117522,0.005793968531551119,0.003634915413001316,0.006061572283583061,0.0009024501628829285,0.0036236822762403254,0.005284452923816074,0.004195702225354925,0.007670390169887131,0.007185565418262652
