date,0,1,2,3,4,5,6,7,8,9
2011-05-05,1.0,1.0032608986616443,0.9975521261655372,1.0013953152141726,0.9964064090962085,0.9995269782442818,1.0005146711029682,1.000352480615949,0.9980487741684246,1.0011269322972536
2011-05-06,1.0,1.00792917780148,1.0049749400982766,1.0035842537956385,0.9959449895575645,1.0018053371971039,1.0004933089574028,1.0050802569295012,1.000530759901519,1.0088196187391527
2011-05-09,1.0,1.0177465934855823,1.0118360664938097,1.010929890795471,1.0051879774860195,1.0104583706507166,1.0079560216277825,1.0131761422311851,1.0099786200191505,1.0165342980315006
2011-05-10,1.0,1.0252977792328721,1.0194235161443803,1.014879007106361,1.0029036079223375,1.0155954262036044,1.0162225888811103,1.0208212776786034,1.0195082767647752,1.024302793201295
2011-05-11,1.0,1.0365922546467603,1.01879102875439,1.0186330379290687,1.0059393537120707,1.0137657591629041,1.0184349026021584,1.015766199462313,1.021896614969644,1.025056770928943
2011-05-12,1.0,1.0219742983659168,1.0083760912312807,1.0071175296880246,0.9859834759264551,1.0009591394567625,1.0039275679391917,1.002463505711767,1.0069575975602678,1.0103391870114682
2011-05-13,1.0,1.0409132650235031,1.0168114266003097,1.0174628177518068,0.9928564129487211,1.0026919008757864,1.0128676223528332,1.0128082338613542,1.0166932295810027,1.0206325883210379
2011-05-16,1.0,1.0385222748111462,1.0101022044946162,1.0173265137035548,0.9881133793642887,0.9995503795127383,1.0080704050590377,1.0124913925494237,1.0135936611018448,1.0160458519308255
2011-05-17,1.0,1.00271722407643,1.0014187568820756,1.0137934858432416,0.9844764421157273,0.9903191312790618,1.0002592410687576,1.005585995560571,1.0086488561899947,1.0157792242905404
2011-05-18,1.0,1.010409356014732,1.0051346585388623,1.0222385614023306,0.9845364786978614,0.996450818238911,1.0067698415233712,1.012979004784015,1.0163079588533421,1.0268043058370582
2011-05-19,1.0,1.0021836883349475,0.9852017820606855,1.0155972080243372,0.9799877702126425,0.9836135379720529,1.0005154813996895,1.0017484743444007,1.0118910786955273,1.024414802932157
