,0
2011-05-03,0.053671632748627865
2012-05-02,-0.008065172117818977
2013-05-02,-0.009254751971605692
2014-05-05,0.0667233685503057
2015-05-04,0.016662484905927855
2016-05-03,0.00021977306358045526
2017-05-02,0.1593918413465518
2018-05-02,0.0017936927206863797
2019-05-06,-0.06384129474633932
2020-05-06,0.015156395615170586
2021-05-06,-0.040885205104011564
2022-05-05,-0.07064618716595208
2023-05-04,0.1720474114044433
2024-05-06,0.0076982493494710475
