date,0,1,2,3,4,5,6,7,8,9
2011-05-05,0.0,0.003108848132203361,-0.0060429612216792395,0.005610340091773196,0.002490678056146782,0.0006743646056998108,0.003967802351008469,0.0012062414451953262,0.0024769823841041027,0.00030282508569501754
2011-05-06,0.0,0.010996440288365994,0.009048217951978188,-0.0021369049336318335,0.002738380659054629,0.0037843578777787545,-0.003957762048079183,0.0034733575194949573,0.002015289667068876,0.0008833478803109696
2011-05-09,0.0,0.002853461920133471,0.007900619838079104,0.003664677077415135,0.007366075072311906,0.007022859797483738,0.0066939459187675965,0.007073824509468141,0.006262429042354523,0.00366366479527791
2011-05-10,0.0,0.006508153640208958,0.006180919721079148,0.003306383796353618,0.006773352518725684,0.006464871377679593,0.008870699524898384,0.007920743327882951,0.002357119595488122,0.0056096998418122546
2011-05-11,0.0,0.005244672263906125,0.0002154914093115412,0.0035454101431360296,-0.0009408107421163825,-0.013258375904707798,0.002777134021452632,0.0011854212217128346,-0.0033727426868269683,0.0020248120398647096
2011-05-12,0.0,-0.00703256984323819,-0.004196737113522642,-0.007134510416829665,-0.013714513048187493,-0.011229955995281093,-0.010688548099924033,-0.015043116401392331,-0.01716689649594183,-0.010587270428819795
2011-05-13,0.0,0.032547019450904324,0.01233425607952121,0.008581242847212955,0.011054426120577832,0.006839967846009598,0.009420159635847414,0.005479456543757477,0.005665325383309439,0.010581071640324513
2011-05-16,0.0,-0.006228229490601089,0.005427006810597712,-0.0006961825658317045,-0.004087354276643751,0.001636969203740124,-0.004369861827797861,-0.0020321627898517436,-0.0061741507797096196,-0.005116366192330912
2011-05-17,0.0,-0.07604159531325871,-0.013685836845118926,-0.0029556489515336626,-0.0017677038352007513,-0.00486365846896708,-0.0063418054073312025,-0.0021936665813835354,0.0005861366793054046,-0.007429810254339864
2011-05-18,0.0,0.002221211737414741,0.0036936017282354072,0.007302974062725509,0.00713521424293817,0.005527773937312741,0.005256422023257157,0.005707471496844363,0.008783975047532033,0.0029914832322812668
2011-05-19,0.0,-0.014010134080074788,-0.00832740041091129,-0.009873097974616662,-0.008614801542003003,-0.018089611356119528,-0.006557111904799462,-0.005571097511453349,-0.006717803930689659,-0.010165649079495243
2011-05-20,0.0,-0.004154919592786577,0.0021156146579379698,-0.004104023937691048,-0.0034155968886635524,-0.0037835686896603438,-0.001909567314657079,-0.0024035087986790105,-0.0030078021219631657,-0.00271315229010316
2011-05-23,0.0,-0.038901038910232666,-0.042315736929080194,-0.04507870638818756,-0.037348352354233394,-0.03993971710907884,-0.03857694118055233,-0.03900206157616104,-0.031293472054520266,-0.027791230391847388
2011-05-24,0.0,-0.0005598310447335608,0.003173175291643293,-0.01129332298508745,0.0033121169560046404,0.00241563651735599,0.007479772901578308,-0.0016217255267023667,0.0006684667921572629,0.009603199826249131
2011-05-25,0.0,-0.01222755047534152,-0.008284479478122275,-0.017687895528636255,-0.01602414508562533,-0.014542693469975276,-0.005600322886047726,-0.01369902437886572,-0.010310600451466923,-0.01843152846664242
2011-05-26,0.0,-0.007974940559062116,-0.005903970452939777,-0.008898845377958375,-0.009671253994872009,-0.007861129748178985,-0.004608267688494316,-0.007437534878505847,-0.008622289985789178,-0.014397970951224637
2011-05-27,0.0,-0.01328592837908904,-0.03829437894125076,-0.0246469722121494,-0.024633654773276836,-0.022445448204554408,-0.03200801933199193,-0.025701221389639817,-0.02020830502437365,-0.022952663764079007
