,date,group,turnover,cost
51,2016-05-03,6,0.8925260160934549,0.004462630080467275
52,2016-05-03,7,0.8897991038026054,0.004448995519013027
53,2016-05-03,8,1.0,0.005
54,2016-05-03,9,0.9999999999999999,0.004999999999999999
55,2017-05-02,1,0.9999999999999999,0.004999999999999999
56,2017-05-02,2,1.0,0.005
57,2017-05-02,3,0.923777954302832,0.00461888977151416
58,2017-05-02,4,0.919140127549015,0.004595700637745075
59,2017-05-02,5,0.8429721672739112,0.004214860836369556
60,2017-05-02,6,0.8669739161593952,0.004334869580796976
61,2017-05-02,7,0.9145579603602724,0.004572789801801362
62,2017-05-02,8,0.9655172413793103,0.004827586206896551
63,2017-05-02,9,1.0,0.005
64,2018-05-02,1,1.0,0.005
65,2018-05-02,2,0.9259259259259258,0.004629629629629629
66,2018-05-02,3,0.8523818016659507,0.004261909008329754
67,2018-05-02,4,0.876022587734652,0.00438011293867326
68,2018-05-02,5,0.9266565593763619,0.0046332827968818095
69,2018-05-02,6,0.820625812583285,0.004103129062916425
70,2018-05-02,7,0.8881025946994412,0.004440512973497206
71,2018-05-02,8,0.8847660367671256,0.004423830183835628
72,2018-05-02,9,0.84375,0.00421875
73,2019-05-06,1,0.9999999999999999,0.004999999999999999
74,2019-05-06,2,0.908501948578275,0.004542509742891375
75,2019-05-06,3,0.9508196721311476,0.004754098360655738
76,2019-05-06,4,0.898211285915596,0.00449105642957798
77,2019-05-06,5,0.8520023584387006,0.004260011792193504
78,2019-05-06,6,0.83994401941308,0.0041997200970654
79,2019-05-06,7,0.8759539934041423,0.004379769967020711
80,2019-05-06,8,0.8636363636363635,0.004318181818181817
81,2019-05-06,9,1.0,0.005
82,2020-05-06,1,1.0,0.005
83,2020-05-06,2,0.8970538090138201,0.0044852690450691
84,2020-05-06,3,0.9194659623574397,0.004597329811787199
85,2020-05-06,4,0.8596143888678895,0.0042980719443394474
86,2020-05-06,5,0.8545795039184967,0.004272897519592484
87,2020-05-06,6,0.835232763035284,0.00417616381517642
88,2020-05-06,7,0.8661439577887825,0.004330719788943913
89,2020-05-06,8,0.9443171321693911,0.004721585660846956
90,2020-05-06,9,0.962095696994942,0.0048104784849747105
91,2021-05-06,1,0.9999999999999999,0.004999999999999999
92,2021-05-06,2,0.9297243552339993,0.004648621776169997
93,2021-05-06,3,0.9568000552848538,0.004784000276424269
94,2021-05-06,4,0.8906066196100555,0.0044530330980502774
95,2021-05-06,5,0.8157067938825457,0.0040785339694127285
96,2021-05-06,6,0.8003981775887385,0.004001990887943693
97,2021-05-06,7,0.8979676038290548,0.004489838019145274
98,2021-05-06,8,0.8856071243571637,0.0044280356217858185
99,2021-05-06,9,1.0,0.005
100,2022-05-05,0,1.0,0.005
101,2022-05-05,1,1.0,0.005
102,2022-05-05,2,0.9648741645287057,0.0048243708226435285
103,2022-05-05,3,0.9483202029060948,0.004741601014530474
104,2022-05-05,4,0.866120590547869,0.004330602952739345
105,2022-05-05,5,0.8818821891269473,0.004409410945634736
106,2022-05-05,6,0.8149425230460832,0.0040747126152304155
107,2022-05-05,7,0.843283582089552,0.00421641791044776
108,2022-05-05,8,0.9106765305184563,0.004553382652592281
109,2022-05-05,9,1.0,0.005
110,2023-05-04,1,0.9333333333333333,0.004666666666666667
111,2023-05-04,2,0.9210526315789476,0.004605263157894738
112,2023-05-04,3,0.9039254948897619,0.00451962747444881
113,2023-05-04,4,0.8519159842941386,0.0042595799214706935
114,2023-05-04,5,0.874531188301655,0.0043726559415082755
115,2023-05-04,6,0.8074193684690505,0.004037096842345252
116,2023-05-04,7,0.8740875945769384,0.0043704379728846925
117,2023-05-04,8,0.8329152270018947,0.004164576135009474
118,2023-05-04,9,0.9185572941812034,0.004592786470906017
119,2024-05-06,0,1.0000000000000002,0.005000000000000001
120,2024-05-06,1,1.0,0.005
121,2024-05-06,2,0.9364539347864191,0.004682269673932096
122,2024-05-06,3,0.8847224610261313,0.004423612305130656
123,2024-05-06,4,0.846224671760149,0.004231123358800745
124,2024-05-06,5,0.821264931015707,0.0041063246550785346
125,2024-05-06,6,0.8742497275755965,0.0043712486378779825
126,2024-05-06,7,0.8767224586565776,0.004383612293282888
127,2024-05-06,8,0.8802807317923762,0.0044014036589618815
128,2024-05-06,9,1.0,0.005
129,2025-05-06,1,0.9484446600403069,0.004742223300201535
130,2025-05-06,2,0.8218815473904938,0.004109407736952469
131,2025-05-06,3,0.9171150501888561,0.004585575250944281
132,2025-05-06,4,0.850061150343034,0.00425030575171517
133,2025-05-06,5,0.8170767918473576,0.004085383959236788
134,2025-05-06,6,0.8012681796756482,0.004006340898378241
135,2025-05-06,7,0.8564165773587914,0.004282082886793957
136,2025-05-06,8,0.9349627433220641,0.0046748137166103204
137,2025-05-06,9,0.9043919885830851,0.004521959942915425
